Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Gihinga/Ntungamo
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Gihinga/Mwoshya
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Gihinga/Mabanga
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Nyamata y' Umujyi/Rwakibirizi Ii
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Nyamata y' Umujyi/Rwakibirizi I
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Nyamata y' Umujyi/Rugarama Iii
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Nyamata y' Umujyi/Rugarama Ii
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Nyamata y' Umujyi/Rugarama I
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Nyamata y' Umujyi/Nyamata Ii
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Nyamata y' Umujyi/Nyamata I
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Nyamata y' Umujyi/Nyabivumu
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Nyamata y' Umujyi/Gatare Iii
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Nyamata y' Umujyi/Gatare Ii
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Nyamata y' Umujyi/Gatare I
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Nyamata y' Umujyi/Gasenga Ii
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Nyamata y' Umujyi/Gasenga I
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Murama/Rutukura
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Murama/Rutobotobo
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Murama/Ruhanga
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Murama/Rucucu
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Murama/Mwesa
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Murama/Kiyogoma
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Murama/Kivugiza
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Murama/Kasebigege
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Murama/Gatare
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Murama/Gataraga
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Murama/Bishweshwe
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Maranyundo/Rusagara
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Maranyundo/Rugarama
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Maranyundo/Muyange
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Maranyundo/Mukoma
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Maranyundo/Gisunzu
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Maranyundo/Gahembe
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Kayumba/Rwanza
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Kayumba/Nyiramatuntu
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Kayumba/Nyakwibereka
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Kayumba/Nyagatovu
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Kayumba/Murambi
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Kayumba/Kayenzi
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Kayumba/Karambi
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Kayumba/Gatare
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Kanazi/Sumbure
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Kanazi/Rugando
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Kanazi/Nyarugati Ii
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Kanazi/Nyarugati I
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Kanazi/Musagara
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Kanazi/Kagirazina
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Kanazi/Gitovu
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Kanazi/Cyeru
Rwanda/EASTERN PROVINCE/Bugesera/Nyamata/Kanazi/Bihari
Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Kibungo/Rusekera
Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Kibungo/Ruhengeri
Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Kibungo/Nyarunazi
Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Kibungo/Nganwa
Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Kibungo/Kiganwa
Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Kibungo/Kagoma Ii
Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Kibungo/Kagoma I
Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Kanzenze/Rwangara
Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Kanzenze/Nyamabuye
Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Kanzenze/Kurugenge
Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Kanzenze/Karumuna
Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Kanzenze/Kabeza
Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Kanzenze/Kabaha
Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Kanzenze/Gasagara
Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Kanzenze/Cyeru
Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Cyugaro/Rugunga
Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Cyugaro/Rugarama
Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Cyugaro/Rubomborana
Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Cyugaro/Kingabo
Rwanda/EASTERN PROVINCE/Bugesera/Ntarama/Cyugaro/Kidudu
